Text,Category,Code
"in fact, given the fact that cryptocurrencies are subject of speculation and considering
future internet , ,   of 
that technology is not fully mature yet (and bugs frequently appear), value of cryptocurrencies show
huge fluctuations.",Blockchain,0
"another weakness is related to the fact that development tools are still in an early stage,
and standards for developing blockchain-based applications have not been defined yet.",Blockchain,0
"finally, it is worth remarking that, in some cases, blockchain would not be the most suitable
technology to use, as existing, well-mastered alternatives would enable the achievement of comparable
results [].",Blockchain,0
opportunities are mainly related to whether the market would embrace the technology or not.,Blockchain,0
"at the present time, interacting with the blockchain requires some technical skills (e.g., mastering
the concept of blocks, installing a wallet, etc.).",Blockchain,0
"several efforts are currently carried out in order to
reduce/hide the complexity behind the technology (e.g., the development of browser plugins which
let users easily inspect the ledger [], the creation of user-friendly wallets [], etc.).",Blockchain,0
"should the above
initiatives be successful, companies providing blockchain-based applications and services (and, in the
insurance market, companies offering blockchain-based policies) could have a competitive advantage.",Blockchain,0
"this advantage would become larger in case of an increasing diffusion of iot, as smart contracts could
be coded to autonomously make decisions based on data acquired by sensors [–].",Blockchain,0
"another opportunity is related to the possibility to address new markets and create new types of
services, mainly by leveraging daos and low transactions fees.",Blockchain,0
"blockchain could be successfully used
to support the sharing economy, from car and house sharing [] to disk storage rental [] (and, in an
insurance scenario, to support micro, on-demand and peer-to-peer insurances).",Blockchain,0
"finally, should a high number of actors write data on the blockchain, innumerable new
applications could appear.",Blockchain,0
"as a matter of example, a person’s previous medical history could be easily
retrieved by doctors in case of urgency; blockchain could become a repository of medical data which
could be used by research scientists; blockchain-based supply chains could be more efficient as data
could be shared nearly instantaneously among heterogeneous involved actors; in an insurance scenario,
data could be used for frauds prevention, policies personalization, etc.",Blockchain,0
